item,family,found,page,definition_count,branch_risk,randomized,multiple_select,dynamic_text,raw_snippet,proxy_text,parent_fallback,item_specific_text,wave,paired_coverage,n_unique,entropy_nats
CC20_309a_4,CC20_309,True,24,5,False,False,True,False,"Questionnaire [CC20_309a] {multiple} Have you or someone you know been diagnosed with the novel coronavirus (COVID-19) during the past year? (select all that apply) (Allows multiple selections) ▢ [1] Yes, I have ▢ [2] Yes, a family member ▢ [3] Yes, a friend ▢ [4] Yes, a co-worker ▢ [5] No, I do not know anyone who has been diagnosed varlabel: None","CC20_309a_4 [CC20_309a] {multiple} Have you or someone you know been diagnosed with the novel coronavirus (COVID-19) during the past year? (select all that apply) (Allows multiple selections) ▢ [1] Yes, I have ▢ [2] Yes, a family member ▢ [3] Yes, a friend ▢ [4] Yes, a co-worker ▢ [5] No, I do not know anyone who has been diagnosed",CC20_309a,False,source_pre,1.0,2,0.3762082895610391
CC20_309a_5,CC20_309,True,24,5,False,False,True,False,"Questionnaire [CC20_309a] {multiple} Have you or someone you know been diagnosed with the novel coronavirus (COVID-19) during the past year? (select all that apply) (Allows multiple selections) ▢ [1] Yes, I have ▢ [2] Yes, a family member ▢ [3] Yes, a friend ▢ [4] Yes, a co-worker ▢ [5] No, I do not know anyone who has been diagnosed varlabel: None","CC20_309a_5 [CC20_309a] {multiple} Have you or someone you know been diagnosed with the novel coronavirus (COVID-19) during the past year? (select all that apply) (Allows multiple selections) ▢ [1] Yes, I have ▢ [2] Yes, a family member ▢ [3] Yes, a friend ▢ [4] Yes, a co-worker ▢ [5] No, I do not know anyone who has been diagnosed",CC20_309a,False,source_pre,1.0,2,0.6904063511685687
CC20_309b_4,CC20_309,True,25,1,False,False,True,False,"Questionnaire [CC20_309b] {multiple} Do you know anyone who died from the novel coronavirus (COVID-19)? (select all that apply) shown if shown if CC20_309a.has_any([2,3,4]) (Allows multiple selections) ▢ [1] Yes, a family member (shown if shown if 2 in CC20_309a) ▢ [2] Yes, a friend (shown if shown if 3 in CC20_309a) ▢ [3] Yes, a co-worker (shown if shown if 4 in CC20_309a) ▢ [4] No, I do not know anyone who has died from coronavirus","CC20_309b_4 [CC20_309b] {multiple} Do you know anyone who died from the novel coronavirus (COVID-19)? (select all that apply) shown if shown if CC20_309a.has_any([2,3,4]) (Allows multiple selections) ▢ [1] Yes, a family member (shown if shown if 2 in CC20_309a) ▢ [2] Yes, a friend (shown if shown if 3 in CC20_309a) ▢ [3] Yes, a co-worker (shown if shown if 4 in CC20_309a) ▢ [4] No, I do not know anyone who has died from coronavirus",CC20_309b,False,source_pre,0.5140734418343,2,0.6162544045958657
CC20_309c_1,CC20_309,True,26,1,False,False,True,False,"Questionnaire [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed varlabel: None","CC20_309c_1 [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed",CC20_309c,False,source_pre,1.0,2,0.32401183354759
CC20_309c_10,CC20_309,True,26,1,False,False,True,False,"Questionnaire [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed varlabel: None","CC20_309c_10 [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed",CC20_309c,False,source_pre,1.0,2,0.6896171167263538
CC20_309c_2,CC20_309,True,26,1,False,False,True,False,"Questionnaire [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed varlabel: None","CC20_309c_2 [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed",CC20_309c,False,source_pre,1.0,2,0.2107528330686262
CC20_309c_3,CC20_309,True,26,1,False,False,True,False,"Questionnaire [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed varlabel: None","CC20_309c_3 [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed",CC20_309c,False,source_pre,1.0,2,0.1670776315903833
CC20_309c_4,CC20_309,True,26,1,False,False,True,False,"Questionnaire [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed varlabel: None","CC20_309c_4 [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed",CC20_309c,False,source_pre,1.0,2,0.1552820468733503
CC20_309c_5,CC20_309,True,26,1,False,False,True,False,"Questionnaire [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed varlabel: None","CC20_309c_5 [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed",CC20_309c,False,source_pre,1.0,2,0.1052729429587125
CC20_309c_6,CC20_309,True,26,1,False,False,True,False,"Questionnaire [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed varlabel: None","CC20_309c_6 [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed",CC20_309c,False,source_pre,1.0,2,0.240570384063465
CC20_309c_7,CC20_309,True,26,1,False,False,True,False,"Questionnaire [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed varlabel: None","CC20_309c_7 [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed",CC20_309c,False,source_pre,1.0,2,0.5242876778993202
CC20_309c_8,CC20_309,True,26,1,False,False,True,False,"Questionnaire [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed varlabel: None","CC20_309c_8 [CC20_309c] {multiple} How did your work status change this year as a result of the coronavirus pandemic? (select all that apply) (Allows multiple selections) ▢ [1] My hours have been reduced ▢ [2] My hours were reduced, but they have been restored ▢ [3] I have been temporarily laid off ▢ [4] I was temporarily laid off but have now been re-hired ▢ [5] I had more than one job before the pandemic, and lost one of them. ▢ [6] I lost my job ▢ [7] I was not working when the pandemic began ▢ [8] My hours have increased ▢ [9] I have taken additional jobs since the pandemic ▢ [10] No, nothing about my work has changed",CC20_309c,False,source_pre,1.0,2,0.2118052431224861
